iter	RMSE
2902	0.07132597297
2903	0.07131685448
2904	0.07131678006
2905	0.07131656539
2906	0.07131251234
2907	0.07131221465
2908	0.07131204004
2909	0.07131143034
2910	0.07130689035
2911	0.07130641801
2912	0.07130569376
2913	0.07130557352
2914	0.0713054447
2915	0.0713042166
2916	0.0712900618
2917	0.07125480288
2918	0.07125390622
2919	0.0712418732
2920	0.07123242586
2921	0.07123227684
2922	0.07122131209
2923	0.07122068155
2924	0.07122054111
2925	0.0712204408
2926	0.07121908225
2927	0.07121855774
2928	0.07121813068
2929	0.07121799597
2930	0.07121594947
2931	0.07118837616
2932	0.07118650946
2933	0.07118633168
2934	0.07118614242
2935	0.07118592449
2936	0.07117829941
2937	0.07117802697
2938	0.07117692572
2939	0.07112259631
2940	0.07112242123
2941	0.07112144541
2942	0.0711206877
2943	0.07111998738
2944	0.07111591451
2945	0.07111583701
2946	0.07110382082
2947	0.07110370599
2948	0.07110367728
2949	0.07110365144
2950	0.07110231363
2951	0.07110223612
2952	0.07110221602
2953	0.07110191458
2954	0.07110160452
2955	0.07110149256
2956	0.0711014093
2957	0.07110134901
2958	0.07109958051
2959	0.07109956329
2960	0.07109378377
2961	0.0710937608
2962	0.0710936603
2963	0.07109364595
2964	0.07109362872
2965	0.07109328991
2966	0.07109327556
2967	0.07109307457
2968	0.07109234814
2969	0.07109136616
2970	0.07109121685
2971	0.07109102447
2972	0.07107878583
2973	0.07106333663
2974	0.07106217328
2975	0.07106207849
2976	0.07106166198
2977	0.07106155857
2978	0.07102338981
2979	0.07102278338
2980	0.07101672167
2981	0.07101623878
2982	0.07101602321
2983	0.07099767668
2984	0.07097303279
2985	0.07092801906
2986	0.07092799604
2987	0.0709267614
2988	0.07092672111
2989	0.07092658009
2990	0.0709264218
2991	0.07092611097
2992	0.07092371931
2993	0.0709132106
2994	0.07091252838
2995	0.07091172238
2996	0.07089799884
2997	0.07089774835
2998	0.07089758424
2999	0.07089612449
